mask_type_id,tier,region_group,body_part,subregion,mask_role,owner_scope,scale,edit_allowed,protect_required,body_regions,required_for_images,required_for_video,required_for_audio_sync,soft_body_role,deformation_type,gravity_sensitive,collision_sensitive,multi_character_allowed,temporal_required,allowed_workflow_routes,protected_regions,required_evidence,qa_gates,promotion_rule,status,item_id,tracker_id,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
mf70_audio_mouth_dialogue,tier_7_audio_linked_event_masks,audio_linked_masks,audio_event,mouth_dialogue_region,audio_visual_event_alignment_mask,single_character,audio,true,true,false,true,true,true,none,none,false,false,false,true,audio_event_alignment; foley_timing; av_sync_review; visual_contact_review,mouth; lips; teeth; face_identity,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; full_duration_playback_review_pass; audio_event_visual_alignment_pass; clipping_noise_mix_balance_pass; av_sync_and_drift_check_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0130,TRK-W70-0130,W70:audio_linked_masks:mf70_audio_mouth_dialogue,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Audio Linked Masks,220,236
mf70_audio_breath_chest_motion,tier_7_audio_linked_event_masks,audio_linked_masks,audio_event,breath_chest_motion_region,audio_visual_event_alignment_mask,single_character,audio,true,true,false,true,true,true,none,none,false,false,false,true,audio_event_alignment; foley_timing; av_sync_review; visual_contact_review,chest; neck; clothing; face,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; full_duration_playback_review_pass; audio_event_visual_alignment_pass; clipping_noise_mix_balance_pass; av_sync_and_drift_check_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0131,TRK-W70-0131,W70:audio_linked_masks:mf70_audio_breath_chest_motion,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Audio Linked Masks,220,236
mf70_audio_event_visual_alignment,tier_7_audio_linked_event_masks,audio_linked_masks,audio_event,audio_event_to_visual_contact_alignment,audio_visual_event_alignment_mask,single_character,audio,true,true,false,true,true,true,none,none,false,false,false,true,audio_event_alignment; foley_timing; av_sync_review; visual_contact_review,event_source; contact_patch; timeline,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; full_duration_playback_review_pass; audio_event_visual_alignment_pass; clipping_noise_mix_balance_pass; av_sync_and_drift_check_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0132,TRK-W70-0132,W70:audio_linked_masks:mf70_audio_event_visual_alignment,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Audio Linked Masks,220,236
mf70_multi_character_anatomy_separation,P1,body_regions,body_regions,multi_character_body_regions_separation,body_region_mask,single_or_multi_character,source_adaptive,true,true,true,true,true,false,false,,false,false,true,false,mask_factory_local_first,character_a; character_b; shared_contact; identity,Plan\Instructions\QA\Evidence\Mask_Factory\Wave70\mf70_multi_character_anatomy_separation.json; whole_body_geometry_authority_evidence; model_backed_geometry_authority_evidence; geometry_gate_evidence; mask_promotion_hard_gate_evidence,mask_contract_schema_pass; preview_overlay_generated; semantic_mask_alignment_pass; protected_neighbor_check_pass; whole_body_geometry_authority_pass; model_backed_geometry_authority_pass; wave70_mask_geometry_gate_pass; wave70_mask_promotion_gate_pass,required_not_complete_until_exact_geometry_and_promotion_evidence_passes,Required_Not_Complete,ITEM-W70-0141,TRK-W70-0141,W70:body_regions:mf70_multi_character_anatomy_separation,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Body Region Anatomy,1,999
mf70_belly_button_umbilicus,tier_1_core_identity_anatomy,skin_surface_zones_and_limbs,torso,belly_button_umbilicus,edit_or_protect_anatomy_region,single_character,micro,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,abdomen; waist; clothing; hands,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; whole_body_geometry_authority_pass; pose_hand_dense_landmark_or_segmentation_pass; semantic_human_part_parsing_pass; body_reference_matrix_pass,not_complete_until_model_backed_whole_body_geometry_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0154,TRK-W70-0154,W70:skin_surface_zones_and_limbs:mf70_belly_button_umbilicus,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Skin Surface Zones And Limbs,71,101
mf70_left_upper_arm,tier_1_core_identity_anatomy,skin_surface_zones_and_limbs,arms,left_upper_arm,edit_or_protect_anatomy_region,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,shoulder; elbow; clothing; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; whole_body_geometry_authority_pass; pose_hand_dense_landmark_or_segmentation_pass; semantic_human_part_parsing_pass; body_reference_matrix_pass,not_complete_until_model_backed_whole_body_geometry_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0155,TRK-W70-0155,W70:skin_surface_zones_and_limbs:mf70_left_upper_arm,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Skin Surface Zones And Limbs,71,101
mf70_right_upper_arm,tier_1_core_identity_anatomy,skin_surface_zones_and_limbs,arms,right_upper_arm,edit_or_protect_anatomy_region,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,shoulder; elbow; clothing; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; whole_body_geometry_authority_pass; pose_hand_dense_landmark_or_segmentation_pass; semantic_human_part_parsing_pass; body_reference_matrix_pass,not_complete_until_model_backed_whole_body_geometry_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0156,TRK-W70-0156,W70:skin_surface_zones_and_limbs:mf70_right_upper_arm,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Skin Surface Zones And Limbs,71,101
mf70_left_forearm,tier_1_core_identity_anatomy,skin_surface_zones_and_limbs,arms,left_forearm,edit_or_protect_anatomy_region,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,elbow; wrist; hand; clothing,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; whole_body_geometry_authority_pass; pose_hand_dense_landmark_or_segmentation_pass; semantic_human_part_parsing_pass; body_reference_matrix_pass,not_complete_until_model_backed_whole_body_geometry_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0157,TRK-W70-0157,W70:skin_surface_zones_and_limbs:mf70_left_forearm,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Skin Surface Zones And Limbs,71,101
mf70_right_forearm,tier_1_core_identity_anatomy,skin_surface_zones_and_limbs,arms,right_forearm,edit_or_protect_anatomy_region,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,elbow; wrist; hand; clothing,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; whole_body_geometry_authority_pass; pose_hand_dense_landmark_or_segmentation_pass; semantic_human_part_parsing_pass; body_reference_matrix_pass,not_complete_until_model_backed_whole_body_geometry_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0158,TRK-W70-0158,W70:skin_surface_zones_and_limbs:mf70_right_forearm,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,Skin Surface Zones And Limbs,71,101
mf70_body_skin_visible,P1,skin_surface_zones_and_limbs,skin,all_visible_body_skin_excluding_face_detail,skin_region_mask,single_or_multi_character,source_adaptive,true,true,false,true,true,false,false,,false,false,false,false,mask_factory_local_first,face_detail; clothing; hair; background,Plan\Instructions\QA\Evidence\Mask_Factory\Wave70\mf70_body_skin_visible.json; whole_body_geometry_authority_evidence; model_backed_geometry_authority_evidence; geometry_gate_evidence; mask_promotion_hard_gate_evidence,mask_contract_schema_pass; preview_overlay_generated; semantic_mask_alignment_pass; protected_neighbor_check_pass; whole_body_geometry_authority_pass; model_backed_geometry_authority_pass; wave70_mask_geometry_gate_pass; wave70_mask_promotion_gate_pass,required_not_complete_until_exact_geometry_and_promotion_evidence_passes,Required_Not_Complete,ITEM-W70-0159,TRK-W70-0159,W70:skin_surface_zones_and_limbs:mf70_body_skin_visible,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,skin_surface_zones_and_limbs,1,999
