"relative_path","full_path","size_bytes","sha256","extension","last_write_time","purpose","update_policy"
"Plan\Instructions\Indexes\AWS_RESOURCE_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\AWS_RESOURCE_INDEX.md","3694","9a7a7d5ccd07e87a916fe7dc9ed02766664a00911f9c673df3a44cdc6c9a44ff",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\EC2_GPU_SERVER_OPERATING_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\EC2_GPU_SERVER_OPERATING_INDEX.md","4104","d4470d5aee4b713d1cb2ca1a8af1ae5e52d51798b26fe0ece4ff5e36d9e7eaeb",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\Generated\instructions_file_index.csv","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\instructions_file_index.csv","16487","7645619615a109d5f1e4c5bb091f025bc80c9c0ef3865375ef6e7823e012a223",".csv","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\instructions_file_index.json","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\instructions_file_index.json","26069","275ee7beb98516dfd257c19d766bfcf88138642e71b1f58c99cdeea2bbae527a",".json","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\items_file_index.csv","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\items_file_index.csv","7139","44b1cae628e8a98b9f4f9b15f1dc897ee724d153dbc4ac9baeb1e2efd37999a2",".csv","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\items_file_index.json","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\items_file_index.json","11433","ff9ec9ebe15c9b4909711423d3ba9f2dabd4ab43b08f9c008c2cb15c761b6451",".json","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\plan_file_index.csv","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\plan_file_index.csv","943950","fedf228452ab3419b4c0311c291d24546e6e7eff289933095a129d229b3a6cdc",".csv","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\plan_file_index.json","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\plan_file_index.json","1313482","340bd194356730b0fa359313bd8877b8502383999f614c5ecd2c2db0def51b98",".json","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\tracker_file_index.csv","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\tracker_file_index.csv","7705","290b5bf30bcb03ebdd52b4ed5e089d1f45c16e4d522afe15d084394008ee1865",".csv","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\Generated\tracker_file_index.json","C:\Comfy_UI_Main\Plan\Instructions\Indexes\Generated\tracker_file_index.json","11999","4b5c72bb0e827ad67b67a3375e5e992640ba606a6e7ae593db5dcefcb45c9254",".json","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","regenerate_when_file_tree_changes"
"Plan\Instructions\Indexes\GITHUB_REPOSITORY_OPERATING_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\GITHUB_REPOSITORY_OPERATING_INDEX.md","4354","904552d6c32c0235853782e160906447a62f33fd3586223677ba1d073ea0d55c",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\HYDRATION_REHYDRATION_DIRECTORY_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\HYDRATION_REHYDRATION_DIRECTORY_INDEX.md","4361","6a2e710d5443a71fd2df7047c30ae8b4abbf358dce11e132b783aeda89674893",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\INSTRUCTIONS_DIRECTORY_FILE_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\INSTRUCTIONS_DIRECTORY_FILE_INDEX.md","15029","9c7a4820e8e72402e154e5bf2f71d27a1e1aa742939c32ecbf52119dd77db47d",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\ITEMS_DIRECTORY_FILE_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\ITEMS_DIRECTORY_FILE_INDEX.md","6838","7e40bba0ef2bbe8fc5a833f5542f9a8bfd2609572fb935dc28932d1e3d61a53f",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\LOCAL_DIRECTORY_CATALOGUE.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\LOCAL_DIRECTORY_CATALOGUE.md","6844","a2fa2dd0d35b35ee84bf773fcf7403894093930fc80bec6ad844ed9738ebb346",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\MASTER_PROJECT_LOCATION_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\MASTER_PROJECT_LOCATION_INDEX.md","6334","5b888daef28b496c8b1d2b20774308e654eefa6577c2e8f60b4966c4aaa71a04",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\PLAN_DIRECTORY_FILE_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\PLAN_DIRECTORY_FILE_INDEX.md","826474","ff1e15161a9dd42d61d48dffe6a36cc3d01de99b6bd42536be52e747005783bf",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Indexes\TRACKER_DIRECTORY_FILE_INDEX.md","C:\Comfy_UI_Main\Plan\Instructions\Indexes\TRACKER_DIRECTORY_FILE_INDEX.md","7441","5c639dec6f1497f2b7b929a3f7c8fb3b792fc607181df30a8deaf765a0ba9b81",".md","2026-07-06T05:21:42","Location/file/resource index used for project awareness.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Manifests\wave58_package_manifest.json","C:\Comfy_UI_Main\Plan\Instructions\Manifests\wave58_package_manifest.json","13947","026eb6ee827e7a35f302de9e5979946a166e966e0960faa5b324e86b12821cc8",".json","2026-07-06T05:21:42","Machine-readable package manifest.","regenerate_per_cumulative_pack"
"Plan\Instructions\Manifests\wave59_package_manifest.json","C:\Comfy_UI_Main\Plan\Instructions\Manifests\wave59_package_manifest.json","725866","b63fbba01e4082def0d792d4f98e43cf3c406f8215116824f00e4abd7508944f",".json","2026-07-06T05:21:42","Machine-readable package manifest.","regenerate_per_cumulative_pack"
"Plan\Instructions\Manifests\wave60_package_manifest.json","C:\Comfy_UI_Main\Plan\Instructions\Manifests\wave60_package_manifest.json","5278","2ee784239a565561afba5a547f9412d53696480b6204d731bc85a000177cd6ea",".json","2026-07-06T05:21:42","Machine-readable package manifest.","regenerate_per_cumulative_pack"
"Plan\Instructions\Manifests\wave61_package_manifest.json","C:\Comfy_UI_Main\Plan\Instructions\Manifests\wave61_package_manifest.json","4765","964f2a6293982007f5f4e131a1241a909ab15b2278daa5a7c1c1e678fed188f5",".json","2026-07-06T05:21:42","Machine-readable package manifest.","regenerate_per_cumulative_pack"
"Plan\Instructions\Manifests\wave62_package_manifest.json","C:\Comfy_UI_Main\Plan\Instructions\Manifests\wave62_package_manifest.json","7075","41e8911c52f369d3ee109c0d9704e29dfb020f3d1b0a48b7efe3e1223562e7e2",".json","2026-07-06T05:24:30","Machine-readable package manifest.","regenerate_per_cumulative_pack"
"Plan\Instructions\NO_LOOP_NO_DRIFT_PROGRESS_CONTROL.md","C:\Comfy_UI_Main\Plan\Instructions\NO_LOOP_NO_DRIFT_PROGRESS_CONTROL.md","7627","93c390ffd82fa60d746a43cab42252ef96280543b323be6e34eba6dc7e8fe2d1",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\AWS_EC2_GPU_SERVER_START_STOP_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\AWS_EC2_GPU_SERVER_START_STOP_PROTOCOL.md","8241","29868d9da0f3e75aaf0cc798f83f905dafc0c1d22eec4d6090f356a30fce002e",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\CIVITAI_API_OPERATING_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\CIVITAI_API_OPERATING_PROTOCOL.md","9320","392d96c40e8332a774ce5267ddae5338637e5034f488bb0c2d29abe196d9867b",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\EC2_TO_LOCAL_ARTIFACT_PULLBACK_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\EC2_TO_LOCAL_ARTIFACT_PULLBACK_PROTOCOL.md","6092","bc92b4e82aafd692b78eda6ce202e3a6dc23ba885e126140e12118eaad52026d",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\GITHUB_MINIMAL_PERSONAL_PROJECT_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\GITHUB_MINIMAL_PERSONAL_PROJECT_PROTOCOL.md","9157","4d682b24940d4f936a9b43d46e9a9324c3c57705a5fc613552fbb3dac448b7b9",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\LOCAL_TO_EC2_SYNC_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\LOCAL_TO_EC2_SYNC_PROTOCOL.md","6569","7c99cf1a51c6e34b4f9cb49d9411b16c26f3076cb3e027adae3cb364c0be7b49",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\MODEL_DOWNLOAD_AND_REGISTRY_UPDATE_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\MODEL_DOWNLOAD_AND_REGISTRY_UPDATE_PROTOCOL.md","7022","aefeb83fdfd4973c16f5852a1b27ce9b608d3ee940a96cf04e0e88ac25f47f7a",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\MODEL_METADATA_LOOKUP_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\MODEL_METADATA_LOOKUP_PROTOCOL.md","5164","ec8a63b658dfc403895eec1f55566f69b88b31d28ba36108ee80aa79d008f6a5",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\MODEL_REGISTRY_FIELD_DICTIONARY.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\MODEL_REGISTRY_FIELD_DICTIONARY.md","1972","2fe3a1702e9da13941bea2e7215967afad1a0ebeddf030f4c9fdcb10ebd2b7ff",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\MODEL_STORAGE_AND_COMPATIBILITY_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\MODEL_STORAGE_AND_COMPATIBILITY_PROTOCOL.md","5980","21e2274c2c9616fff4104d853eb12121ab499b3119208d8f0389b25d8db5482c",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\OPERATIONAL_DONE_GATES.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\OPERATIONAL_DONE_GATES.md","1044","cf7755d0a0a549bbff928169a29fdf443090b0a0472d9152ce8c46fbaef56271",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Pulled_Back_Artifacts\README_PULLBACK_ARTIFACTS.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\Pulled_Back_Artifacts\README_PULLBACK_ARTIFACTS.md","407","9ccb39927e6841729b9d35fa4d6779eccb313f4989d015624ed483bec26f7b5a",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\README_OPERATIONS_WAVE60.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\README_OPERATIONS_WAVE60.md","1209","ea30c4119e41389b7a129db5fa25a3e33b18bafa28e7c689398ed570aa6ed71c",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Run_Records\README_RUN_RECORDS.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\Run_Records\README_RUN_RECORDS.md","361","f98eb2232efd60df66aa6b7f9f53238c5fa98e2ca948a5badc2fbfb46a3838b3",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Schemas\model_registry_entry.schema.json","C:\Comfy_UI_Main\Plan\Instructions\Operations\Schemas\model_registry_entry.schema.json","2407","e4330f8d397b6a19f553ca8e2726f658c850e4b264749f287d984c238bf99b6a",".json","2026-07-06T05:21:42","Machine-readable manifest/configuration/validation data.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Schemas\sync_manifest.schema.json","C:\Comfy_UI_Main\Plan\Instructions\Operations\Schemas\sync_manifest.schema.json","856","4f84721daeb26c154c63dee42bf2898e03ed5858437dc8cf850453229b5af7f0",".json","2026-07-06T05:21:42","Machine-readable manifest/configuration/validation data.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\Invoke-CivitaiModelLookup.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\Invoke-CivitaiModelLookup.ps1","1371","6f63544f415e5cc8b0329eeaa440cbccdf60d0be5429b7cbfc4912bd7b90080b",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\Invoke-GitHubCheckpoint.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\Invoke-GitHubCheckpoint.ps1","1432","4db1dbdbe1c6e3ec70ed0aec62a8da3d386037bc79281ca0be4bfb7e86ac699c",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\Load-ComfyEnv.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\Load-ComfyEnv.ps1","815","8b415c098ee3f0439d3c18bf0c4d24c0cecd946c0a0d766cb9152640c5d2bc29",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\New-ModelRegistryRecord.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\New-ModelRegistryRecord.ps1","1803","12591efc2666b92f067292fe3748d960261ba31cfd0e6aabb419d6ae2d3bfba6",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\Start-ComfyUIGpuServer.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\Start-ComfyUIGpuServer.ps1","1664","3fa4669f481129d02739a9707dc12b6dcb1241d40887c26a8bfbc6de85727f85",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\Stop-ComfyUIGpuServer.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\Stop-ComfyUIGpuServer.ps1","1380","5ae31a29e6031c87284a43331e35fd968c750a3fa415ab962711c73568a92a24",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Scripts\Test-AwsComfyGpuIdentity.ps1","C:\Comfy_UI_Main\Plan\Instructions\Operations\Scripts\Test-AwsComfyGpuIdentity.ps1","2796","814dd52fc28024d5284326a1ec7ef5bd19af20bc27e53f3ed24631a21c12d856",".ps1","2026-07-06T05:21:42","PowerShell automation/helper script.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\SECRETS_ENV_HANDLING_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\Operations\SECRETS_ENV_HANDLING_PROTOCOL.md","4947","57a483879af36fda85eb666d6f185f67664fdd7cad7a26824e2bfe981269bbc4",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Templates\aws_gpu_run_record.template.json","C:\Comfy_UI_Main\Plan\Instructions\Operations\Templates\aws_gpu_run_record.template.json","453","6011eaa94e851f28d591124b25fe12ca92ccf84047a79dddec94ddda0afaca64",".json","2026-07-06T05:21:42","Machine-readable manifest/configuration/validation data.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Templates\civitai_model_download_record.template.json","C:\Comfy_UI_Main\Plan\Instructions\Operations\Templates\civitai_model_download_record.template.json","834","e1bad8898d870be108526aebcca925e1e655237a0bc7e15fa11f83a124d867af",".json","2026-07-06T05:21:42","Machine-readable manifest/configuration/validation data.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\Operations\Templates\sync_manifest.template.json","C:\Comfy_UI_Main\Plan\Instructions\Operations\Templates\sync_manifest.template.json","384","d78230f0698bd504a026695dd93dc70c134d55f73aba07d205b390089d96a601",".json","2026-07-06T05:21:42","Machine-readable manifest/configuration/validation data.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\PURSUING_GOAL_TEXT_UPDATE_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\PURSUING_GOAL_TEXT_UPDATE_PROTOCOL.md","5933","730b5dd008d6434ba108a47304199fe579d5f34617247f9dff5b3dc9ef8aa7b9",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\AUDIO_GENERATION_REVIEW_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\AUDIO_GENERATION_REVIEW_PROTOCOL.md","1393","c017a64f5946f493f1217f450dad80fd7816399a178891b11fe6b37fcf72d848",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\COMFYUI_WORKFLOW_TESTING_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\COMFYUI_WORKFLOW_TESTING_PROTOCOL.md","2007","a19d329ee6323b675017790ee788d3889bca95e1acf80d5c113c45add900dac9",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\DONE_CERTIFICATION_EVIDENCE_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\DONE_CERTIFICATION_EVIDENCE_PROTOCOL.md","1411","9944d2973861c2f4af7d954cf77abbcad9e90c53f5f860aea7453358889a4b7c",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\Evidence\README_QA_EVIDENCE.md","C:\Comfy_UI_Main\Plan\Instructions\QA\Evidence\README_QA_EVIDENCE.md","403","33e3665c744c48b1ea1d551ebdc7e6e2cbd47a1c755beb6eb4ea557774e3b309",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\FAILURE_CLASSIFICATION_AND_RETEST_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\FAILURE_CLASSIFICATION_AND_RETEST_PROTOCOL.md","1481","7560134a21905d09c72404527843d366f87feb03731dd124cdb55a6bd9e1699f",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md","2493","c06b1644e031e35ee5821a5fc122de5d169ac3f787466ee895bfe2982d3b954b",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\MODEL_LORA_CHECKPOINT_VALIDATION_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\MODEL_LORA_CHECKPOINT_VALIDATION_PROTOCOL.md","1373","fa4ac3b930408fa5444bb9aa0e6e7364205e2a25538d9cae08c3cf185a149029",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md","C:\Comfy_UI_Main\Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md","1626","b27ce8e76d35115786c729e986b58bc983dff61ae0601bbb7612716a63f729a2",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\PROMPT_NEGATIVE_PROMPT_QA_PROTOCOL.md","C:\Comfy_UI_Main\Plan\Instructions\QA\PROMPT_NEGATIVE_PROMPT_QA_PROTOCOL.md","1500","75762076f1ed69613da3924a9fd9cb9d6c52f00e5a785f09710fdecc6d9a2ca5",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
"Plan\Instructions\QA\README_QA_WAVE61.md","C:\Comfy_UI_Main\Plan\Instructions\QA\README_QA_WAVE61.md","1322","5944c00b5e5c144eb5b60d9e91719de7c58c533dfc52745480ab7357351c4d4c",".md","2026-07-06T05:21:42","Markdown documentation/instruction/reference file.","read_only_unless_instruction_wave_or_correction_requires_update"
